TIC,class_raw,class_paper,class_tokens,reference,method,period,class_is_inferred,source_table,ra_deg,dec_deg
405577964,Be=Y; signals=S/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.641025641025641,False,J/AJ/163/226/table2,191.86374,-57.97248
406050497,SLF,SLF,SLF,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,3.1847133757961785,False,J/A+A/639/A81/table2 x tablea1,193.98806,-56.8358
406050497,SLF,SLF,SLF,2020A&A...640A..36B (Bowman+ 2020),visual+spectroscopy (SLF morphology fit),,True,J/A+A/640/A36/tablea2,193.98806,-56.8358
406341244,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.8130081300813008,False,J/AJ/163/226/table2,197.87294,-55.35682
406931389,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
407615454,Ambiguous variability,AMBIGUOUS,AMBIGUOUS,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 7 (article HTML)",,
408382023,Be=Y; signals=I+/H/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.6451612903225806,False,J/AJ/163/226/table2,145.320875,-23.5915138889
408757239,Be=N (rejected/other); signals=,OTHER,OTHER,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,213.41585,-54.62566
409233684,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
409358619,Be=Y; signals=H/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.38759689922480617,False,J/AJ/163/226/table2,213.738083333,-57.086125
409791884,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,1.2195121951219512,False,J/AJ/163/226/table2,126.25166,-12.76477
410447919,rot/SPB?,ROT,PULS|ROT,2019ApJ...872L...9P (Pedersen+ 2019),visual+spectroscopy,,False,J/ApJ/872/L9/table1,117.96203,-62.9088
410447919,ROT?,ROT,ROT,2019MNRAS.485.3457B (Balona+ 2019),visual,4.566210045662101,False,J/MNRAS/485/3457/table1,117.96203,-62.9088
410447919,Rotation,ROT,ROT,2022ApJ...924....2B (Barraza+ 2022),visual,4.2331,False,arXiv:2202.01022 Table 2,117.96203,-62.9088
410451677,rot,ROT,ROT,2019ApJ...872L...9P (Pedersen+ 2019),visual+spectroscopy,,False,J/ApJ/872/L9/table1,119.99086,-60.7468
410451677,SXARI,ROT,ROT,2019MNRAS.485.3457B (Balona+ 2019),visual,2.0491803278688523,False,J/MNRAS/485/3457/table1,119.99086,-60.7468
410451677,Rotation,ROT,ROT,2022ApJ...924....2B (Barraza+ 2022),visual,2.05517,False,arXiv:2202.01022 Table 2,119.99086,-60.7468
410599289,Be=Y; signals=S/L/F+/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.7194244604316548,False,J/AJ/163/226/table2,243.91678,-52.37027
411643280,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.5617977528089888,False,J/AJ/163/226/table2,218.82185,-56.7711
412353405,Ambiguous variability,AMBIGUOUS,AMBIGUOUS,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 7 (article HTML)",,
412359545,Pulsation,PULS,PULS,2025ApJ...989..177C (Campelo+ 2025),visual,0.628,False,"ApJ 989,177 Table 4 (article HTML)",,
415820931,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
416542110,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
417620454,sdB candidate,OTHER,OTHER,2025ApJ...989..177C (Campelo+ 2025),visual,0.272,False,"ApJ 989,177 Table 6 (MRT)",,
418011185,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
419065817,rot / SPB?,ROT,PULS|ROT,2019ApJ...872L...9P (Pedersen+ 2019),visual+spectroscopy,,False,J/ApJ/872/L9/table1,4.17643,-20.21006
419065817,ROT,ROT,ROT,2019MNRAS.485.3457B (Balona+ 2019),visual,0.6784260515603799,False,J/MNRAS/485/3457/table1,4.17643,-20.21006
419585280,Be=Y; signals=I/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.8849557522123894,False,J/AJ/163/226/table2,191.15436,-59.1601
420003853,Be=Y; signals=I,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,202.8177,-53.09655
420114700,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
421335341,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
422331664,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
423026102,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
424383364,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
424720852,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
424884512,Be=Y; signals=L/F+/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.5813953488372093,False,J/AJ/163/226/table2,237.38835,-60.1509
424903953,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
425057879,instr? / binary? / rot?,ROT,AMBIGUOUS|OTHER|ROT,2019ApJ...872L...9P (Pedersen+ 2019),visual+spectroscopy,,False,J/ApJ/872/L9/table1,82.81514,-71.06942
425057879,EB/ELL?,ECL,ECL|ELL,2019MNRAS.485.3457B (Balona+ 2019),visual,,False,J/MNRAS/485/3457/table1,82.81514,-71.06942
425057879,Ambiguous variability,OTHER,OTHER,2022ApJ...924....2B (Barraza+ 2022),visual,,False,arXiv:2202.01022 Table 4,82.81514,-71.06942
425064757,EA(EA/D),ECL,ECL,2019MNRAS.485.3457B (Balona+ 2019),visual,,False,J/MNRAS/485/3457/table1,82.91816,-69.88393
425081475,SLF / rot? / Be,BE,BE|ROT|SLF,2019ApJ...872L...9P (Pedersen+ 2019),visual+spectroscopy,,False,J/ApJ/872/L9/table1,82.96784,-68.54413
425081475,ACYG,PULS,PULS,2019MNRAS.485.3457B (Balona+ 2019),visual,,False,J/MNRAS/485/3457/table1,82.96784,-68.54413
425083410,rot / SPB? / SLF?,ROT,PULS|ROT|SLF,2019ApJ...872L...9P (Pedersen+ 2019),visual+spectroscopy,,False,J/ApJ/872/L9/table1,82.9342,-67.63372
425083410,ACYG,PULS,PULS,2019MNRAS.485.3457B (Balona+ 2019),visual,,False,J/MNRAS/485/3457/table1,82.9342,-67.63372
425084841,SLF,SLF,SLF,2019ApJ...872L...9P (Pedersen+ 2019),visual+spectroscopy,,False,J/ApJ/872/L9/table1,82.96496,-67.03951
425084841,ACYG,PULS,PULS,2019MNRAS.485.3457B (Balona+ 2019),visual,,False,J/MNRAS/485/3457/table1,82.96496,-67.03951
425215861,Be=Y; signals=S/I/H/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.7194244604316548,False,J/AJ/163/226/table2,77.2865833333,-8.75408055556
426588729,EB,ECL,ECL,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,2.4691358024691357,False,J/A+A/639/A81/table2 x tablea1,,
426683285,Be=Y; signals=I/L/H/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.7407407407407407,False,J/AJ/163/226/table2,240.97705,-56.55427
427312571,Binary (eclipsing/ellipsoidal),ECL,ECL,2025ApJ...989..177C (Campelo+ 2025),visual,6.037,False,"ApJ 989,177 Table 5 (article HTML)",,
427373476,cont.,AMBIGUOUS,AMBIGUOUS,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,3.3444816053511706,False,J/A+A/639/A81/table2 x tablea1,,
427373484,SLF+SPB?,PULS,PULS|SLF,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,0.9976057462090983,False,J/A+A/639/A81/table2 x tablea1,83.76117,-6.00203
427373484,SLF,SLF,SLF,2020A&A...640A..36B (Bowman+ 2020),visual+spectroscopy (SLF morphology fit),,True,J/A+A/640/A36/tablea2,83.76117,-6.00203
427393058,Rotation,ROT,ROT,2025ApJ...989..177C (Campelo+ 2025),visual,0.855,False,"ApJ 989,177 Table 2 (article HTML)",,
427393350,Ambiguous variability,AMBIGUOUS,AMBIGUOUS,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 7 (article HTML)",,
427393354,SLF+SPB?,PULS,PULS|SLF,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,1.2019230769230769,False,J/A+A/639/A81/table2 x tablea1,,
427393920,rot,ROT,ROT,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,1.0960105217010083,False,J/A+A/639/A81/table2 x tablea1,83.88069,-5.26738
427393920,SLF,SLF,SLF,2020A&A...640A..36B (Bowman+ 2020),visual+spectroscopy (SLF morphology fit),,True,J/A+A/640/A36/tablea2,83.88069,-5.26738
427393920,Pulsation (IGW?),PULS,PULS,2025ApJ...989..177C (Campelo+ 2025),visual,1.095,False,"ApJ 989,177 Table 4 (article HTML)",83.88069,-5.26738
427394772,cont.,AMBIGUOUS,AMBIGUOUS,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,3.257328990228013,False,J/A+A/639/A81/table2 x tablea1,,
427394772,Ambiguous variability,AMBIGUOUS,AMBIGUOUS,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 7 (article HTML)",,
427395049,SLF?,SLF,SLF,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,5.617977528089888,False,J/A+A/639/A81/table2 x tablea1,83.8454166667,-5.41606111111
427395049,SLF,SLF,SLF,2020A&A...640A..36B (Bowman+ 2020),visual+spectroscopy (SLF morphology fit),,True,J/A+A/640/A36/tablea2,83.8454166667,-5.41606111111
427395058,SLF?,SLF,SLF,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,4.975124378109452,False,J/A+A/639/A81/table2 x tablea1,83.86,-5.41689
427395058,SLF,SLF,SLF,2020A&A...640A..36B (Bowman+ 2020),visual+spectroscopy (SLF morphology fit),,True,J/A+A/640/A36/tablea2,83.86,-5.41689
427395300,Ambiguous variability,AMBIGUOUS,AMBIGUOUS,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 7 (article HTML)",,
427395774,SLF+SPB?,PULS,PULS|SLF,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,1.9801980198019802,False,J/A+A/639/A81/table2 x tablea1,,
427396133,Be=Y; signals=I+/H/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,83.975354,-5.628421
427400331,Be=S; signals=L/V/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.9523809523809523,False,J/AJ/163/226/table2,83.98129,-0.77756
427451176,SLF+SPB?,PULS,PULS|SLF,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,21.73913043478261,False,J/A+A/639/A81/table2 x tablea1,84.05339,-1.20192
427451176,SLF,SLF,SLF,2020A&A...640A..36B (Bowman+ 2020),visual+spectroscopy (SLF morphology fit),,True,J/A+A/640/A36/tablea2,84.05339,-1.20192
427451587,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.3225806451612903,False,J/AJ/163/226/table2,84.07428,-1.63536
429143022,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.8333333333333334,False,J/AJ/163/226/table2,174.52127,-45.13892
429412649,Pulsation,PULS,PULS,2025ApJ...989..177C (Campelo+ 2025),visual,0.959,False,"ApJ 989,177 Table 4 (article HTML)",,
430248409,Be=Y; signals=S/L/F/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.46511627906976744,False,J/AJ/163/226/table2,241.99909,-55.13044
430625455,SLF+SPB?,PULS,PULS|SLF,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,0.6377551020408163,False,J/A+A/639/A81/table2 x tablea1,131.29309,-46.03868
430625455,SLF,SLF,SLF,2020A&A...640A..36B (Bowman+ 2020),visual+spectroscopy (SLF morphology fit),,True,J/A+A/640/A36/tablea2,131.29309,-46.03868
430960919,sdB candidate (Bin+R (sdB+dM/BD)),OTHER,OTHER,2025ApJ...989..177C (Campelo+ 2025),visual,0.301,False,"ApJ 989,177 Table 6 (MRT)",,
433738620,rot?,ROT,ROT,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,0.8082767539605561,False,J/A+A/639/A81/table2 x tablea1,190.55293,-60.65242
433738620,SLF,SLF,SLF,2020A&A...640A..36B (Bowman+ 2020),visual+spectroscopy (SLF morphology fit),,True,J/A+A/640/A36/tablea2,190.55293,-60.65242
433936219,Be=Y; signals=S/I/L/H/F+/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.6578947368421053,False,J/AJ/163/226/table2,190.709458333,-63.058625
434244626,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.9900990099009901,False,J/AJ/163/226/table2,191.05769,-62.49004
434384707,SLF?,SLF,SLF,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,3.215434083601286,False,J/A+A/639/A81/table2 x tablea1,93.7853,13.8511
434384707,SLF,SLF,SLF,2020A&A...640A..36B (Bowman+ 2020),visual+spectroscopy (SLF morphology fit),,True,J/A+A/640/A36/tablea2,93.7853,13.8511
434998753,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.9090909090909091,False,J/AJ/163/226/table2,192.36457,-60.69915
435866273,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
436103278,SLF,SLF,SLF,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,4.878048780487805,False,J/A+A/639/A81/table2 x tablea1,83.7845,9.93415
436103278,SLF,SLF,SLF,2020A&A...640A..36B (Bowman+ 2020),visual+spectroscopy (SLF morphology fit),,True,J/A+A/640/A36/tablea2,83.7845,9.93415
436378066,Be=Y; signals=I/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.4081632653061224,False,J/AJ/163/226/table2,193.59749,-60.6987
436802660,Be=Y; signals=S/I+/L/F+/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.5555555555555556,False,J/AJ/163/226/table2,140.72814,-55.73666
437371531,Be=Y; signals=S/L/F/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,1.2987012987012987,False,J/AJ/163/226/table2,141.16445,-58.68902
437746793,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
438103655,Be=Y; signals=S/I/L,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,95.85284,15.10181
438306275,SLF+SPB?,PULS,PULS|SLF,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,3.4843205574912894,False,J/A+A/639/A81/table2 x tablea1,96.81572,14.88923
438306275,Be=Y; signals=S/I/L,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,96.81572,14.88923
438877747,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,1.1494252873563218,False,J/AJ/163/226/table2,195.39541,-60.67138
439164152,Be=Y; signals=S/L/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,195.69857,-63.83571
439331111,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.7246376811594204,False,J/AJ/163/226/table2,143.42659,-57.16336
439397894,Be=Y; signals=S/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.6993006993006994,False,J/AJ/163/226/table2,0.934958333333,-17.3359916667
439430953,Be=Y; signals=I/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,1.2195121951219512,False,J/AJ/163/226/table2,143.37774,-58.38625
440399815,Be=S; signals=S/L,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,196.49344,-62.23705
441182258,instr / SPB/outburst?,BE,AMBIGUOUS|BE|PULS,2019ApJ...872L...9P (Pedersen+ 2019),visual+spectroscopy,,False,J/ApJ/872/L9/table1,333.57813,-27.76691
441182258,SPB+ROT?,ROT,PULS|ROT,2019MNRAS.485.3457B (Balona+ 2019),visual,0.7849293563579278,False,J/MNRAS/485/3457/table1,333.57813,-27.76691
441196602,const?,NOISY,NOISY,2019ApJ...872L...9P (Pedersen+ 2019),visual+spectroscopy,,False,J/ApJ/872/L9/table1,335.40804,-28.77267
441196602,ROT?,ROT,ROT,2019MNRAS.485.3457B (Balona+ 2019),visual,6.944444444444445,False,J/MNRAS/485/3457/table1,335.40804,-28.77267
441196602,Noisy,NOISY,NOISY,2022ApJ...924....2B (Barraza+ 2022),visual,,False,arXiv:2202.01022 Table 3,335.40804,-28.77267
441687165,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
441713413,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
441715327,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
441725813,sdB candidate (Pul (p-mode)),OTHER,OTHER,2025ApJ...989..177C (Campelo+ 2025),visual,0.066,False,"ApJ 989,177 Table 6 (MRT)",,
441752709,Be=Y; signals=L/F+/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.684931506849315,False,J/AJ/163/226/table2,145.67788,-58.10546
442240473,Be=N (rejected/other); signals=,OTHER,OTHER,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,145.9806,-55.05106
442759685,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,1.0638297872340425,False,J/AJ/163/226/table2,146.39749,-55.74373
442871031,rot,ROT,ROT,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,1.2621481761958855,False,J/A+A/639/A81/table2 x tablea1,79.89385,-13.17679
442871031,SLF,SLF,SLF,2020A&A...640A..36B (Bowman+ 2020),visual+spectroscopy (SLF morphology fit),,True,J/A+A/640/A36/tablea2,79.89385,-13.17679
443126408,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,1.0101010101010102,False,J/AJ/163/226/table2,95.353,-11.7732388889
443175014,Be=Y; signals=L/F+/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.4347826086956522,False,J/AJ/163/226/table2,146.8917,-58.18798
443317662,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.36363636363636365,False,J/AJ/163/226/table2,96.52646,-9.39739
443616529,Be=N (rejected/other); signals=,OTHER,OTHER,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,169.165416667,-3.65160555556
443848410,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
444061855,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
444676711,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,1.4084507042253522,False,J/AJ/163/226/table2,147.56121,-58.04588
445831245,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
447970564,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,1.1235955056179776,False,J/AJ/163/226/table2,136.02722,-45.67676
449459169,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.9615384615384615,False,J/AJ/163/226/table2,200.1478,-63.41202
450276053,Be=N (rejected/other); signals=,OTHER,OTHER,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,168.468,-58.60846
450609787,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.48780487804878053,False,J/AJ/163/226/table2,186.71814,-60.75387
450826315,Be=Y; signals=L/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,1.0989010989010988,False,J/AJ/163/226/table2,187.15458,-61.85387
451280762,Be=S; signals=S/I/H/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.49504950495049505,False,J/AJ/163/226/table2,170.97069,-59.30476
451445219,Be=Y; signals=I/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,1.4492753623188408,False,J/AJ/163/226/table2,171.50573,-59.35289
451875177,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.5847953216374269,False,J/AJ/163/226/table2,172.78546,-57.24755
452163402,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,173.69025,-54.2640916667
453366788,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
454081779,Be=Y; signals=I/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.6097560975609756,False,J/AJ/163/226/table2,176.73399,-41.29279
454778372,Be=Y; signals=L/F+/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.8064516129032259,False,J/AJ/163/226/table2,227.26381,-61.88756
455389730,Be=Y; signals=I/L/H/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.3333333333333333,False,J/AJ/163/226/table2,223.34214,-45.85578
455463415,Be=N (rejected/other); signals=,OTHER,OTHER,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,229.152875,-60.9039944444
455675248,SLF,SLF,SLF,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,1.6,False,J/A+A/639/A81/table2 x tablea1,229.70476,-60.49633
455675248,SLF,SLF,SLF,2020A&A...640A..36B (Bowman+ 2020),visual+spectroscopy (SLF morphology fit),,True,J/A+A/640/A36/tablea2,229.70476,-60.49633
455755305,sdB candidate (Bin (sdB+WD)),OTHER,OTHER,2025ApJ...989..177C (Campelo+ 2025),visual,0.077,False,"ApJ 989,177 Table 6 (MRT)",,
455755305,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
455809360,Be=U (rejected/other); signals=,OTHER,OTHER,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,230.03879,-62.25223
456446715,Be=Y; signals=I/H,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,231.62413,-64.21274
457546452,Be=U (rejected/other); signals=,OTHER,OTHER,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,217.63522,-52.25559
458452988,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
458785169,sdB candidate (Bin+R),OTHER,OTHER,2025ApJ...989..177C (Campelo+ 2025),visual,0.107,False,"ApJ 989,177 Table 6 (MRT)",,
459532732,SLF,SLF,SLF,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,2.380952380952381,False,J/A+A/639/A81/table2 x tablea1,162.96979,-58.97646
459532732,SLF,SLF,SLF,2020A&A...640A..36B (Bowman+ 2020),visual+spectroscopy (SLF morphology fit),,True,J/A+A/640/A36/tablea2,162.96979,-58.97646
460090329,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
460703129,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,1.5384615384615383,False,J/AJ/163/226/table2,191.47487,-60.55149
460976315,Be=Y; signals=I,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,232.19602,-60.70801
461658287,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
463103957,Be=Y; signals=L/F+/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.7633587786259541,False,J/AJ/163/226/table2,152.943583333,-58.0605444444
464028809,Be=Y; signals=I/L/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,2.2222222222222223,False,J/AJ/163/226/table2,155.22875,-56.0433166667
464295672,SLF+SPB?,PULS,PULS|SLF,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,1.721170395869191,False,J/A+A/639/A81/table2 x tablea1,155.93523,-57.64209
464295672,SLF,SLF,SLF,2020A&A...640A..36B (Bowman+ 2020),visual+spectroscopy (SLF morphology fit),,True,J/A+A/640/A36/tablea2,155.93523,-57.64209
464839773,SPB,PULS,PULS,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,1.1976047904191618,False,J/A+A/639/A81/table2 x tablea1,82.00613,1.29825
464839773,SLF,SLF,SLF,2020A&A...640A..36B (Bowman+ 2020),visual+spectroscopy (SLF morphology fit),,True,J/A+A/640/A36/tablea2,82.00613,1.29825
464839773,Pulsation (SPB),PULS,PULS,2025ApJ...989..177C (Campelo+ 2025),visual,1.199,False,"ApJ 989,177 Table 4 (article HTML)",82.00613,1.29825
